Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1501778453,2017-08-03T16:40:53Z,BOE004,"47.53941,-122.313606",0,20,222
1501778444,2017-08-03T16:40:44Z,BOE004,"47.539558,-122.31321",0,18,225
1501778438,2017-08-03T16:40:38Z,BOE004,"47.53965,-122.312958",0,21,225
1501778432,2017-08-03T16:40:32Z,BOE004,"47.539783,-122.312569",0,26,225
1501778426,2017-08-03T16:40:26Z,BOE004,"47.539925,-122.312202",0,27,225
1501778420,2017-08-03T16:40:20Z,BOE004,"47.540131,-122.311699",0,28,244
1501778410,2017-08-03T16:40:10Z,BOE004,"47.540131,-122.311134",0,27,298
1501778404,2017-08-03T16:40:04Z,BOE004,"47.539879,-122.310806",0,32,315
1501778396,2017-08-03T16:39:56Z,BOE004,"47.539318,-122.310349",0,18,312
1501778387,2017-08-03T16:39:47Z,BOE004,"47.53854,-122.309685",0,25,312
1501778381,2017-08-03T16:39:41Z,BOE004,"47.537876,-122.30912",0,28,312
1501778375,2017-08-03T16:39:35Z,BOE004,"47.536777,-122.308182",0,34,315
1501778360,2017-08-03T16:39:20Z,BOE004,"47.534958,-122.306656",0,41,315
1501778290,2017-08-03T16:38:10Z,BOE004,"47.503281,-122.279755",350,134,330
1501778284,2017-08-03T16:38:04Z,BOE004,"47.500275,-122.277267",400,136,330
1501778278,2017-08-03T16:37:58Z,BOE004,"47.497017,-122.274452",475,136,330
1501778272,2017-08-03T16:37:52Z,BOE004,"47.492477,-122.270691",575,136,330
1501778264,2017-08-03T16:37:44Z,BOE004,"47.488544,-122.26741",675,137,330
1501778257,2017-08-03T16:37:37Z,BOE004,"47.485332,-122.264732",725,137,329
1501778251,2017-08-03T16:37:31Z,BOE004,"47.481857,-122.261765",800,139,330
1501778245,2017-08-03T16:37:25Z,BOE004,"47.478439,-122.258888",875,141,330
1501778239,2017-08-03T16:37:19Z,BOE004,"47.475082,-122.256065",950,142,330
1501778233,2017-08-03T16:37:13Z,BOE004,"47.472015,-122.253456",1025,142,330
1501778227,2017-08-03T16:37:07Z,BOE004,"47.468388,-122.250435",1100,143,330
1501778221,2017-08-03T16:37:01Z,BOE004,"47.464893,-122.247551",1200,145,330
1501778215,2017-08-03T16:36:55Z,BOE004,"47.461212,-122.244461",1275,144,330
1501778209,2017-08-03T16:36:49Z,BOE004,"47.457867,-122.241631",1375,143,330
1501778203,2017-08-03T16:36:43Z,BOE004,"47.454483,-122.238831",1450,143,330
1501778197,2017-08-03T16:36:37Z,BOE004,"47.451069,-122.236",1525,143,330
1501778191,2017-08-03T16:36:31Z,BOE004,"47.447296,-122.232857",1575,142,330
1501778185,2017-08-03T16:36:25Z,BOE004,"47.443108,-122.22924",1675,143,329
1501778179,2017-08-03T16:36:19Z,BOE004,"47.44043,-122.226952",1725,144,330
1501778171,2017-08-03T16:36:11Z,BOE004,"47.435242,-122.222549",1825,145,330
1501778164,2017-08-03T16:36:04Z,BOE004,"47.431843,-122.219734",1925,143,330
1501778158,2017-08-03T16:35:58Z,BOE004,"47.428165,-122.216629",2000,142,330
1501778152,2017-08-03T16:35:52Z,BOE004,"47.424683,-122.213699",2075,142,330
1501778146,2017-08-03T16:35:46Z,BOE004,"47.421341,-122.210884",2150,144,330
1501778140,2017-08-03T16:35:40Z,BOE004,"47.417782,-122.207901",2250,145,329
1501778131,2017-08-03T16:35:31Z,BOE004,"47.412663,-122.203537",2350,145,330
1501778125,2017-08-03T16:35:25Z,BOE004,"47.40921,-122.200653",2400,145,330
1501778116,2017-08-03T16:35:16Z,BOE004,"47.403763,-122.196259",2425,147,331
1501778109,2017-08-03T16:35:09Z,BOE004,"47.400139,-122.193321",2425,147,331
1501778103,2017-08-03T16:35:03Z,BOE004,"47.396648,-122.190506",2425,147,330
1501778092,2017-08-03T16:34:52Z,BOE004,"47.389481,-122.184586",2425,148,328
1501778083,2017-08-03T16:34:43Z,BOE004,"47.384125,-122.179588",2425,149,326
1501778077,2017-08-03T16:34:37Z,BOE004,"47.380508,-122.176071",2425,149,325
1501778071,2017-08-03T16:34:31Z,BOE004,"47.377285,-122.172684",2425,151,321
1501778064,2017-08-03T16:34:24Z,BOE004,"47.3741,-122.168793",2400,156,315
1501778056,2017-08-03T16:34:16Z,BOE004,"47.369602,-122.161278",2425,158,304
1501778047,2017-08-03T16:34:07Z,BOE004,"47.365738,-122.152901",2400,159,303
1501778040,2017-08-03T16:34:00Z,BOE004,"47.36348,-122.147919",2425,161,303
1501778032,2017-08-03T16:33:52Z,BOE004,"47.359726,-122.139679",2475,163,303
1501778025,2017-08-03T16:33:45Z,BOE004,"47.357079,-122.133881",2525,162,303
1501778019,2017-08-03T16:33:39Z,BOE004,"47.35461,-122.128532",2600,163,304
1501778013,2017-08-03T16:33:33Z,BOE004,"47.352051,-122.122971",2750,165,304
1501778007,2017-08-03T16:33:27Z,BOE004,"47.34935,-122.117195",2925,166,303
1501778001,2017-08-03T16:33:21Z,BOE004,"47.346817,-122.111664",3050,168,303
1501777993,2017-08-03T16:33:13Z,BOE004,"47.342976,-122.103035",3225,174,303
1501777984,2017-08-03T16:33:04Z,BOE004,"47.338669,-122.093468",3425,180,304
1501777975,2017-08-03T16:32:55Z,BOE004,"47.334412,-122.084129",3650,185,304
1501777968,2017-08-03T16:32:48Z,BOE004,"47.331661,-122.078178",3775,186,303
1501777962,2017-08-03T16:32:42Z,BOE004,"47.328827,-122.071907",3875,186,303
1501777956,2017-08-03T16:32:36Z,BOE004,"47.325703,-122.06501",3925,188,303
1501777950,2017-08-03T16:32:30Z,BOE004,"47.32291,-122.058884",3950,185,303
1501777944,2017-08-03T16:32:24Z,BOE004,"47.319885,-122.052399",4025,188,303
1501777935,2017-08-03T16:32:15Z,BOE004,"47.315647,-122.043037",4175,188,303
1501777927,2017-08-03T16:32:07Z,BOE004,"47.31134,-122.033661",4325,186,303
1501777920,2017-08-03T16:32:00Z,BOE004,"47.308411,-122.027275",4425,186,303
1501777911,2017-08-03T16:31:51Z,BOE004,"47.303696,-122.017044",4625,185,304
1501777903,2017-08-03T16:31:43Z,BOE004,"47.29982,-122.008598",4775,184,303
1501777896,2017-08-03T16:31:36Z,BOE004,"47.296555,-122.001389",4900,183,304
1501777884,2017-08-03T16:31:24Z,BOE004,"47.291245,-121.989784",5100,185,303
1501777872,2017-08-03T16:31:12Z,BOE004,"47.285156,-121.976486",5300,185,304
1501777860,2017-08-03T16:31:00Z,BOE004,"47.279617,-121.964447",5475,185,303
1501777848,2017-08-03T16:30:48Z,BOE004,"47.273758,-121.951675",5700,185,303
1501777836,2017-08-03T16:30:36Z,BOE004,"47.267899,-121.938972",5900,186,303
1501777824,2017-08-03T16:30:24Z,BOE004,"47.262161,-121.926338",5925,188,303
1501777811,2017-08-03T16:30:11Z,BOE004,"47.256016,-121.913033",5925,188,303
1501777800,2017-08-03T16:30:00Z,BOE004,"47.250458,-121.900795",5925,186,303
1501777787,2017-08-03T16:29:47Z,BOE004,"47.24469,-121.888161",5925,188,303
1501777775,2017-08-03T16:29:35Z,BOE004,"47.238976,-121.875702",5900,190,304
1501777764,2017-08-03T16:29:24Z,BOE004,"47.232647,-121.862045",5925,203,304
1501777748,2017-08-03T16:29:08Z,BOE004,"47.224407,-121.844292",5900,222,304
1501777736,2017-08-03T16:28:56Z,BOE004,"47.217407,-121.829109",5925,231,304
1501777724,2017-08-03T16:28:44Z,BOE004,"47.210037,-121.81311",6125,234,304
1501777712,2017-08-03T16:28:32Z,BOE004,"47.202759,-121.797249",6300,236,303
1501777700,2017-08-03T16:28:20Z,BOE004,"47.19429,-121.778847",6525,236,304
1501777688,2017-08-03T16:28:08Z,BOE004,"47.187927,-121.765045",6850,234,303
1501777676,2017-08-03T16:27:56Z,BOE004,"47.180695,-121.749359",7275,235,304
1501777664,2017-08-03T16:27:44Z,BOE004,"47.173477,-121.733727",7700,236,304
1501777652,2017-08-03T16:27:32Z,BOE004,"47.165863,-121.717323",8100,240,304
1501777640,2017-08-03T16:27:20Z,BOE004,"47.15844,-121.701469",8450,245,304
1501777628,2017-08-03T16:27:08Z,BOE004,"47.150387,-121.684074",8650,254,304
1501777616,2017-08-03T16:26:56Z,BOE004,"47.142151,-121.666168",8900,254,304
1501777604,2017-08-03T16:26:44Z,BOE004,"47.134651,-121.650063",8950,254,304
1501777592,2017-08-03T16:26:32Z,BOE004,"47.126633,-121.632729",9150,256,304
1501777580,2017-08-03T16:26:20Z,BOE004,"47.118164,-121.614532",9350,258,304
1501777568,2017-08-03T16:26:08Z,BOE004,"47.110397,-121.597595",9725,258,303
1501777553,2017-08-03T16:25:53Z,BOE004,"47.099991,-121.574638",10175,269,304
1501777547,2017-08-03T16:25:47Z,BOE004,"47.096294,-121.566605",10325,273,304
1501777541,2017-08-03T16:25:41Z,BOE004,"47.091705,-121.556992",10500,280,303
1501777535,2017-08-03T16:25:35Z,BOE004,"47.08754,-121.547722",10600,285,300
1501777522,2017-08-03T16:25:22Z,BOE004,"47.079906,-121.5252",10800,292,290
1501777516,2017-08-03T16:25:16Z,BOE004,"47.077332,-121.514557",10875,295,286
1501777510,2017-08-03T16:25:10Z,BOE004,"47.075161,-121.503159",10950,298,282
1501777499,2017-08-03T16:24:59Z,BOE004,"47.072784,-121.478439",11050,306,273
1501777486,2017-08-03T16:24:46Z,BOE004,"47.071701,-121.452553",11175,305,273
1501777474,2017-08-03T16:24:34Z,BOE004,"47.07069,-121.428574",11250,313,273
1501777462,2017-08-03T16:24:22Z,BOE004,"47.06955,-121.402153",11425,322,273
1501777450,2017-08-03T16:24:10Z,BOE004,"47.068405,-121.375305",11725,326,273
1501777417,2017-08-03T16:23:37Z,BOE004,"47.065151,-121.302727",12700,330,273
1501777386,2017-08-03T16:23:06Z,BOE004,"47.062126,-121.234833",13600,334,273
1501777354,2017-08-03T16:22:34Z,BOE004,"47.058701,-121.1586",14600,338,273
1501777323,2017-08-03T16:22:03Z,BOE004,"47.055515,-121.089897",15500,343,273
1501777290,2017-08-03T16:21:30Z,BOE004,"47.051743,-121.011726",16550,353,273
1501777227,2017-08-03T16:20:27Z,BOE004,"47.044418,-120.858536",18550,356,273
1501777164,2017-08-03T16:19:24Z,BOE004,"47.0368,-120.701576",20825,380,274
1501777103,2017-08-03T16:18:23Z,BOE004,"47.029541,-120.551056",23775,373,274
1501777081,2017-08-03T16:18:01Z,BOE004,"47.027256,-120.494171",23975,378,268
1501777075,2017-08-03T16:17:55Z,BOE004,"47.027767,-120.478325",24000,381,264
1501777069,2017-08-03T16:17:49Z,BOE004,"47.028854,-120.463165",24050,385,262
1501777062,2017-08-03T16:17:42Z,BOE004,"47.030685,-120.446617",24150,390,258
1501777027,2017-08-03T16:17:07Z,BOE004,"47.051834,-120.356049",25225,398,248
1501776966,2017-08-03T16:16:06Z,BOE004,"47.093994,-120.198463",27500,428,248
1501776903,2017-08-03T16:15:03Z,BOE004,"47.13945,-120.02639",29825,442,248
1501776841,2017-08-03T16:14:01Z,BOE004,"47.186188,-119.84848",32275,442,248
1501776777,2017-08-03T16:12:57Z,BOE004,"47.233063,-119.67083",34600,463,249
1501776714,2017-08-03T16:11:54Z,BOE004,"47.280945,-119.484695",37650,452,249
1501776651,2017-08-03T16:10:51Z,BOE004,"47.326538,-119.307541",40350,440,249
1501776589,2017-08-03T16:09:49Z,BOE004,"47.370895,-119.133751",42750,440,249
1501776526,2017-08-03T16:08:46Z,BOE004,"47.415894,-118.955704",43000,441,249
1501776465,2017-08-03T16:07:45Z,BOE004,"47.459015,-118.784248",43000,440,249
1501776402,2017-08-03T16:06:42Z,BOE004,"47.50288,-118.608116",42975,438,249
1501776341,2017-08-03T16:05:41Z,BOE004,"47.544754,-118.438522",43000,439,249
1501776279,2017-08-03T16:04:39Z,BOE004,"47.587326,-118.265213",43000,440,250
1501776217,2017-08-03T16:03:37Z,BOE004,"47.631832,-118.082321",43000,441,250
1501776150,2017-08-03T16:02:30Z,BOE004,"47.677174,-117.894287",43000,440,250
1501776089,2017-08-03T16:01:29Z,BOE004,"47.718521,-117.721802",42975,441,250
1501776025,2017-08-03T16:00:25Z,BOE004,"47.761852,-117.539482",42975,441,250
1501775962,2017-08-03T15:59:22Z,BOE004,"47.804352,-117.3592",43000,440,250
1501775901,2017-08-03T15:58:21Z,BOE004,"47.844543,-117.186905",42975,441,250
1501775838,2017-08-03T15:57:18Z,BOE004,"47.886749,-117.005028",42975,440,251
1501775777,2017-08-03T15:56:17Z,BOE004,"47.927765,-116.82692",42975,440,251
1501775714,2017-08-03T15:55:14Z,BOE004,"47.968323,-116.648575",42975,443,251
1501775653,2017-08-03T15:54:13Z,BOE004,"48.007645,-116.47197",42975,450,251
1501775590,2017-08-03T15:53:10Z,BOE004,"48.051826,-116.284439",43000,454,250
1501775526,2017-08-03T15:52:06Z,BOE004,"48.096817,-116.095963",43000,460,250
1501775465,2017-08-03T15:51:05Z,BOE004,"48.139984,-115.913315",42975,466,250
1501775404,2017-08-03T15:50:04Z,BOE004,"48.17654,-115.726006",43000,458,261
1501775342,2017-08-03T15:49:02Z,BOE004,"48.18948,-115.534828",43000,455,264
1501775279,2017-08-03T15:47:59Z,BOE004,"48.202332,-115.332993",43000,456,264
1501775215,2017-08-03T15:46:55Z,BOE004,"48.215012,-115.135872",43000,451,264
1501775151,2017-08-03T15:45:51Z,BOE004,"48.227417,-114.937767",43000,449,264
1501775087,2017-08-03T15:44:47Z,BOE004,"48.239384,-114.740707",42975,448,264
1501775025,2017-08-03T15:43:45Z,BOE004,"48.250977,-114.543816",42975,447,265
1501774961,2017-08-03T15:42:41Z,BOE004,"48.262161,-114.349365",43000,446,265
1501774900,2017-08-03T15:41:40Z,BOE004,"48.272507,-114.163376",43000,444,265
1501774839,2017-08-03T15:40:39Z,BOE004,"48.282539,-113.976791",43000,443,265
1501774776,2017-08-03T15:39:36Z,BOE004,"48.292648,-113.783638",42975,443,265
1501774715,2017-08-03T15:38:35Z,BOE004,"48.302044,-113.598129",43000,442,265
1501774654,2017-08-03T15:37:34Z,BOE004,"48.311234,-113.410316",42975,442,265
1501774591,2017-08-03T15:36:31Z,BOE004,"48.320297,-113.218338",43000,444,266
1501774530,2017-08-03T15:35:30Z,BOE004,"48.328812,-113.0327",42975,443,266
1501774469,2017-08-03T15:34:29Z,BOE004,"48.337234,-112.841988",43000,443,266
1501774407,2017-08-03T15:33:27Z,BOE004,"48.3452,-112.65374",42975,443,266
1501774346,2017-08-03T15:32:26Z,BOE004,"48.352737,-112.468124",43000,443,266
1501774281,2017-08-03T15:31:21Z,BOE004,"48.360607,-112.264229",43000,447,266
1501774219,2017-08-03T15:30:19Z,BOE004,"48.367676,-112.076042",42975,447,266
1501774157,2017-08-03T15:29:17Z,BOE004,"48.37468,-111.878922",43000,447,267
1501774093,2017-08-03T15:28:13Z,BOE004,"48.381367,-111.683182",43000,445,267
1501774032,2017-08-03T15:27:12Z,BOE004,"48.387375,-111.495255",42975,444,267
1501773969,2017-08-03T15:26:09Z,BOE004,"48.393265,-111.298965",42975,445,267
1501773907,2017-08-03T15:25:07Z,BOE004,"48.398712,-111.112839",43000,446,267
1501773845,2017-08-03T15:24:05Z,BOE004,"48.404114,-110.915718",43000,441,267
1501773781,2017-08-03T15:23:01Z,BOE004,"48.408974,-110.722893",42975,437,268
1501773717,2017-08-03T15:21:57Z,BOE004,"48.413628,-110.530769",43000,434,268
1501773654,2017-08-03T15:20:54Z,BOE004,"48.417847,-110.340553",42975,435,268
1501773591,2017-08-03T15:19:51Z,BOE004,"48.421684,-110.148781",43000,433,268
1501773527,2017-08-03T15:18:47Z,BOE004,"48.425362,-109.95739",43000,432,268
1501773463,2017-08-03T15:17:43Z,BOE004,"48.428513,-109.767151",43000,431,268
1501773399,2017-08-03T15:16:39Z,BOE004,"48.431553,-109.576332",42975,427,268
1501773334,2017-08-03T15:15:34Z,BOE004,"48.434158,-109.384941",43000,420,268
1501773273,2017-08-03T15:14:33Z,BOE004,"48.436298,-109.20945",42975,420,269
1501773209,2017-08-03T15:13:29Z,BOE004,"48.438354,-109.019867",43000,417,269
1501773118,2017-08-03T15:11:58Z,BOE004,"48.440678,-108.757133",43000,418,269
1501773093,2017-08-03T15:11:33Z,BOE004,"48.441189,-108.685646",43000,419,269
1501773032,2017-08-03T15:10:32Z,BOE004,"48.442245,-108.509148",43000,419,269
1501772969,2017-08-03T15:09:29Z,BOE004,"48.443096,-108.32505",43000,418,269
1501772880,2017-08-03T15:08:00Z,BOE004,"48.443802,-108.064484",42975,419,269
1501772841,2017-08-03T15:07:21Z,BOE004,"48.443893,-107.945747",42975,419,270
1501772769,2017-08-03T15:06:09Z,BOE004,"48.443802,-107.745735",43000,416,270
1501772706,2017-08-03T15:05:06Z,BOE004,"48.443481,-107.563057",43000,414,270
1501772642,2017-08-03T15:04:02Z,BOE004,"48.442749,-107.380936",43000,410,270
1501772579,2017-08-03T15:02:59Z,BOE004,"48.441792,-107.198952",43000,408,270
1501772518,2017-08-03T15:01:58Z,BOE004,"48.440678,-107.028877",43000,409,270
1501772453,2017-08-03T15:00:53Z,BOE004,"48.43914,-106.83857",43000,409,270
1501772392,2017-08-03T14:59:52Z,BOE004,"48.437416,-106.67038",42975,410,270
1501772331,2017-08-03T14:58:51Z,BOE004,"48.435463,-106.495903",43000,409,270
1501772269,2017-08-03T14:57:49Z,BOE004,"48.433182,-106.31723",42975,408,271
1501772205,2017-08-03T14:56:45Z,BOE004,"48.430573,-106.139618",42975,409,271
1501772142,2017-08-03T14:55:42Z,BOE004,"48.427689,-105.960739",43000,410,271
1501772079,2017-08-03T14:54:39Z,BOE004,"48.424381,-105.771454",42975,413,271
1501772012,2017-08-03T14:53:32Z,BOE004,"48.420845,-105.589165",43000,411,271
1501771948,2017-08-03T14:52:28Z,BOE004,"48.417168,-105.408257",43000,414,271
1501771885,2017-08-03T14:51:25Z,BOE004,"48.41304,-105.226273",43000,414,272
1501771822,2017-08-03T14:50:22Z,BOE004,"48.408695,-105.042671",43000,414,272
1501771761,2017-08-03T14:49:21Z,BOE004,"48.404297,-104.870979",43000,413,272
1501771699,2017-08-03T14:48:19Z,BOE004,"48.399399,-104.689705",42975,414,272
1501771635,2017-08-03T14:47:15Z,BOE004,"48.394218,-104.509178",42975,415,272
1501771572,2017-08-03T14:46:12Z,BOE004,"48.388725,-104.326241",43000,415,272
1501771511,2017-08-03T14:45:11Z,BOE004,"48.383194,-104.153275",42975,416,272
1501771449,2017-08-03T14:44:09Z,BOE004,"48.377178,-103.970055",43000,416,272
1501771388,2017-08-03T14:43:08Z,BOE004,"48.371063,-103.796577",43000,416,273
1501771327,2017-08-03T14:42:07Z,BOE004,"48.364746,-103.622978",43000,416,273
1501771264,2017-08-03T14:41:04Z,BOE004,"48.357834,-103.440926",42975,415,273
1501771201,2017-08-03T14:40:01Z,BOE004,"48.350601,-103.258598",43000,416,273
1501771140,2017-08-03T14:39:00Z,BOE004,"48.34338,-103.083702",43000,418,273
1501771078,2017-08-03T14:37:58Z,BOE004,"48.335678,-102.902031",42975,418,273
1501770990,2017-08-03T14:36:30Z,BOE004,"48.324097,-102.642586",43000,421,273
1501770975,2017-08-03T14:36:15Z,BOE004,"48.321945,-102.596603",42975,421,273
1501770886,2017-08-03T14:34:46Z,BOE004,"48.30954,-102.333206",42975,421,274
1501770838,2017-08-03T14:33:58Z,BOE004,"48.303116,-102.202484",43000,422,274
1501770777,2017-08-03T14:32:57Z,BOE004,"48.294159,-102.025169",43000,423,274
1501770714,2017-08-03T14:31:54Z,BOE004,"48.28426,-101.834808",42975,422,274
1501770650,2017-08-03T14:30:50Z,BOE004,"48.274532,-101.653023",43000,423,274
1501770588,2017-08-03T14:29:48Z,BOE004,"48.264477,-101.47139",43000,422,274
1501770527,2017-08-03T14:28:47Z,BOE004,"48.254471,-101.295212",42975,422,274
1501770466,2017-08-03T14:27:46Z,BOE004,"48.244225,-101.119682",42975,425,275
1501770404,2017-08-03T14:26:44Z,BOE004,"48.233379,-100.938408",43000,429,275
1501770342,2017-08-03T14:25:42Z,BOE004,"48.221741,-100.750053",43000,432,275
1501770278,2017-08-03T14:24:38Z,BOE004,"48.209702,-100.558914",43000,431,275
1501770215,2017-08-03T14:23:35Z,BOE004,"48.197708,-100.374474",42975,429,275
1501770154,2017-08-03T14:22:34Z,BOE004,"48.185989,-100.198059",42975,426,275
1501770091,2017-08-03T14:21:31Z,BOE004,"48.173279,-100.011871",42975,427,275
1501770028,2017-08-03T14:20:28Z,BOE004,"48.160355,-99.826721",43000,430,276
1501769965,2017-08-03T14:19:25Z,BOE004,"48.146976,-99.639587",42975,432,276
1501769904,2017-08-03T14:18:24Z,BOE004,"48.133896,-99.460991",43000,433,276
1501769842,2017-08-03T14:17:22Z,BOE004,"48.119934,-99.273148",43000,433,276
1501769781,2017-08-03T14:16:21Z,BOE004,"48.106339,-99.094894",43000,433,276
1501769718,2017-08-03T14:15:18Z,BOE004,"48.091644,-98.906685",43000,434,276
1501769655,2017-08-03T14:14:15Z,BOE004,"48.07663,-98.718681",43000,435,276
1501769591,2017-08-03T14:13:11Z,BOE004,"48.061295,-98.529579",43000,437,276
1501769528,2017-08-03T14:12:08Z,BOE004,"48.045502,-98.339653",42975,439,277
1501769465,2017-08-03T14:11:05Z,BOE004,"48.029297,-98.149109",42975,438,277
1501769402,2017-08-03T14:10:02Z,BOE004,"48.013187,-97.96199",42975,437,277
1501769338,2017-08-03T14:08:58Z,BOE004,"47.996567,-97.773651",42975,436,277
1501769275,2017-08-03T14:07:55Z,BOE004,"47.979446,-97.583107",43000,437,277
1501769212,2017-08-03T14:06:52Z,BOE004,"47.962326,-97.396133",43000,435,277
1501769148,2017-08-03T14:05:48Z,BOE004,"47.944656,-97.206894",42975,434,277
1501769086,2017-08-03T14:04:46Z,BOE004,"47.927261,-97.023216",43025,431,278
1501769025,2017-08-03T14:03:45Z,BOE004,"47.910187,-96.846954",42975,430,278
1501768962,2017-08-03T14:02:42Z,BOE004,"47.891918,-96.659897",43000,430,278
1501768901,2017-08-03T14:01:41Z,BOE004,"47.874508,-96.485664",42975,430,278
1501768838,2017-08-03T14:00:38Z,BOE004,"47.855621,-96.30114",43000,426,278
1501768775,2017-08-03T13:59:35Z,BOE004,"47.836487,-96.115883",43000,434,278
1501768713,2017-08-03T13:58:33Z,BOE004,"47.81694,-95.929733",43000,461,278
1501768651,2017-08-03T13:57:31Z,BOE004,"47.796295,-95.735413",42975,468,279
1501768590,2017-08-03T13:56:30Z,BOE004,"47.775101,-95.540474",42975,470,279
1501768528,2017-08-03T13:55:28Z,BOE004,"47.753567,-95.344498",43000,470,279
1501768467,2017-08-03T13:54:27Z,BOE004,"47.731842,-95.150665",42975,469,279
1501768406,2017-08-03T13:53:26Z,BOE004,"47.709824,-94.956894",42975,469,279
1501768345,2017-08-03T13:52:25Z,BOE004,"47.687393,-94.76326",42975,469,279
1501768284,2017-08-03T13:51:24Z,BOE004,"47.664871,-94.570793",42975,470,280
1501768223,2017-08-03T13:50:23Z,BOE004,"47.641388,-94.374413",43000,471,280
1501768162,2017-08-03T13:49:22Z,BOE004,"47.618145,-94.181564",43000,470,280
1501768099,2017-08-03T13:48:19Z,BOE004,"47.594238,-93.987007",43000,468,280
1501768034,2017-08-03T13:47:14Z,BOE004,"47.568054,-93.777046",43000,468,280
1501767972,2017-08-03T13:46:12Z,BOE004,"47.544067,-93.587036",43000,467,280
1501767910,2017-08-03T13:45:10Z,BOE004,"47.519165,-93.39299",43000,466,280
1501767847,2017-08-03T13:44:07Z,BOE004,"47.493153,-93.193359",42975,464,280
1501767784,2017-08-03T13:43:04Z,BOE004,"47.46666,-92.992676",43000,464,281
1501767723,2017-08-03T13:42:03Z,BOE004,"47.442596,-92.812782",43000,462,281
1501767635,2017-08-03T13:40:35Z,BOE004,"47.404449,-92.531593",42975,463,281
1501767610,2017-08-03T13:40:10Z,BOE004,"47.394928,-92.462769",42975,463,281
1501767547,2017-08-03T13:39:07Z,BOE004,"47.367599,-92.266144",43000,464,281
1501767486,2017-08-03T13:38:06Z,BOE004,"47.340637,-92.074631",42975,462,281
1501767423,2017-08-03T13:37:03Z,BOE004,"47.312897,-91.879623",43000,459,281
1501767358,2017-08-03T13:35:58Z,BOE004,"47.285019,-91.686676",43000,457,281
1501767295,2017-08-03T13:34:55Z,BOE004,"47.256901,-91.494003",42975,457,282
1501767231,2017-08-03T13:33:51Z,BOE004,"47.228268,-91.300827",42975,459,282
1501767159,2017-08-03T13:32:39Z,BOE004,"47.195404,-91.081734",43000,458,282
1501767096,2017-08-03T13:31:36Z,BOE004,"47.166412,-90.890717",43000,457,282
1501767030,2017-08-03T13:30:30Z,BOE004,"47.13591,-90.692772",43000,462,282
1501766968,2017-08-03T13:29:28Z,BOE004,"47.106255,-90.502411",42975,459,283
1501766903,2017-08-03T13:28:23Z,BOE004,"47.075439,-90.306915",42975,456,283
1501766842,2017-08-03T13:27:22Z,BOE004,"47.045471,-90.118652",43000,458,283
1501766781,2017-08-03T13:26:21Z,BOE004,"47.0159,-89.935699",42975,458,283
1501766716,2017-08-03T13:25:16Z,BOE004,"46.985138,-89.747177",43000,455,283
1501766651,2017-08-03T13:24:11Z,BOE004,"46.952541,-89.548927",42975,452,283
1501766586,2017-08-03T13:23:06Z,BOE004,"46.920139,-89.354691",43000,453,283
1501766520,2017-08-03T13:22:00Z,BOE004,"46.886627,-89.156113",43000,452,283
1501766455,2017-08-03T13:20:55Z,BOE004,"46.854549,-88.968315",43000,455,284
1501766394,2017-08-03T13:19:54Z,BOE004,"46.822006,-88.780106",43000,455,284
1501766324,2017-08-03T13:18:44Z,BOE004,"46.78656,-88.576668",43000,456,284
1501766259,2017-08-03T13:17:39Z,BOE004,"46.753204,-88.387962",43000,456,284
1501766194,2017-08-03T13:16:34Z,BOE004,"46.717163,-88.186188",43000,457,284
1501766133,2017-08-03T13:15:33Z,BOE004,"46.68576,-88.01181",42975,456,284
1501766072,2017-08-03T13:14:32Z,BOE004,"46.653625,-87.832611",43000,455,280
1501766063,2017-08-03T13:14:23Z,BOE004,"46.649002,-87.794029",43000,456,276
1501766027,2017-08-03T13:13:47Z,BOE004,"46.647205,-87.696854",43000,454,264
1501766008,2017-08-03T13:13:28Z,BOE004,"46.653214,-87.633118",42975,455,257
1501765998,2017-08-03T13:13:18Z,BOE004,"46.657837,-87.605179",43000,454,254
1501765978,2017-08-03T13:12:58Z,BOE004,"46.666569,-87.532471",43000,454,270
1501765967,2017-08-03T13:12:47Z,BOE004,"46.666168,-87.515747",43000,453,274
1501765958,2017-08-03T13:12:38Z,BOE004,"46.662918,-87.484467",42975,455,287
1501765947,2017-08-03T13:12:27Z,BOE004,"46.656746,-87.455566",42975,457,293
1501765938,2017-08-03T13:12:18Z,BOE004,"46.645157,-87.422127",43000,459,303
1501765932,2017-08-03T13:12:12Z,BOE004,"46.642502,-87.416206",42975,461,306
1501765922,2017-08-03T13:12:02Z,BOE004,"46.626434,-87.387329",43000,464,316
1501765912,2017-08-03T13:11:52Z,BOE004,"46.613594,-87.370285",43000,466,322
1501765902,2017-08-03T13:11:42Z,BOE004,"46.591995,-87.34948",43000,473,336
1501765887,2017-08-03T13:11:27Z,BOE004,"46.545395,-87.327026",42975,483,352
1501765862,2017-08-03T13:11:02Z,BOE004,"46.508331,-87.326103",42975,496,12
1501765851,2017-08-03T13:10:51Z,BOE004,"46.481247,-87.334442",42975,502,21
1501765841,2017-08-03T13:10:41Z,BOE004,"46.462719,-87.345154",42975,507,28
1501765831,2017-08-03T13:10:31Z,BOE004,"46.442886,-87.361908",42975,512,38
1501765822,2017-08-03T13:10:22Z,BOE004,"46.423416,-87.385323",43000,518,47
1501765816,2017-08-03T13:10:16Z,BOE004,"46.417004,-87.395142",42975,519,51
